dataset,method,protocol,budget,seed,fault_type,exact_fault_recall,binary_precision,binary_recall,binary_f1,binary_fpr,binary_specificity,binary_event_recall,binary_mean_detection_delay,binary_median_detection_delay,binary_false_alarm_events,binary_false_alarms_per_1000,binary_n_events,binary_detected_events,binary_missed_events
tep,Variance,fixed_full_data,0.5,1024,18,0.8303534303534303,0.9825798423890502,0.985031185031185,0.9838039867109635,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,13.0,5.2,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,19,0.6461538461538462,0.979296066252588,0.9833679833679834,0.9813278008298755,0.5263157894736842,0.47368421052631576,1.0,0.2,0.0,13.0,5.2,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,20,0.7272349272349272,0.9832285115303984,0.975051975051975,0.9791231732776617,0.42105263157894735,0.5789473684210527,1.0,0.4,0.0,12.0,4.8,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,1,0.9825363825363825,0.995831596498541,0.9933471933471933,0.9945878434637802,0.10526315789473684,0.8947368421052632,1.0,2.8,3.0,5.0,2.0,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,2,0.9713097713097714,0.9991546914623838,0.982952182952183,0.9909872144204569,0.021052631578947368,0.9789473684210527,1.0,4.8,3.0,1.0,0.4,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,3,0.09771309771309772,0.9971850809289233,0.5891891891891892,0.7407213800313643,0.042105263157894736,0.9578947368421052,1.0,7.8,5.0,1.0,0.4,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,4,0.9455301455301456,0.9991670137442732,0.9975051975051975,0.9983354140657511,0.021052631578947368,0.9789473684210527,1.0,1.2,1.0,1.0,0.4,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,5,0.60997920997921,0.9972439136426274,0.9027027027027027,0.9476211261457879,0.06315789473684211,0.9368421052631579,1.0,1.4,1.0,4.0,1.6,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,6,0.9966735966735967,0.9970906068162926,0.9975051975051975,0.9972978590729578,0.07368421052631578,0.9263157894736842,1.0,1.2,1.0,5.0,2.0,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,7,0.9945945945945946,0.9970942299709423,0.9987525987525988,0.9979227253842958,0.07368421052631578,0.9263157894736842,1.0,0.6,1.0,3.0,1.2,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,8,0.7492723492723493,0.9965942954448701,0.9733887733887734,0.9848548590660496,0.08421052631578947,0.9157894736842105,1.0,5.4,1.0,4.0,1.6,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,9,0.10977130977130978,0.9961685823754789,0.6486486486486487,0.7856962981616721,0.06315789473684211,0.9368421052631579,1.0,5.6,2.0,3.0,1.2,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,10,0.37214137214137216,0.9985829003306566,0.879002079002079,0.934984520123839,0.031578947368421054,0.968421052631579,1.0,7.2,2.0,2.0,0.8,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,11,0.6602910602910603,0.9949261992619927,0.8968814968814969,0.9433632188935054,0.11578947368421053,0.8842105263157894,1.0,4.4,3.0,7.0,2.8,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,12,0.7484407484407485,0.9966428871170793,0.9875259875259875,0.9920634920634921,0.08421052631578947,0.9157894736842105,1.0,2.4,0.0,3.0,1.2,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,13,0.644074844074844,0.9964989059080963,0.9467775467775468,0.971002132196162,0.08421052631578947,0.9157894736842105,1.0,5.8,3.0,5.0,2.0,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,14,0.9708939708939709,0.9991659716430359,0.9962577962577963,0.9977097647303769,0.021052631578947368,0.9789473684210527,1.0,1.8,2.0,2.0,0.8,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,15,0.10103950103950105,0.9977238239757208,0.5467775467775468,0.706419554123019,0.031578947368421054,0.968421052631579,1.0,6.4,2.0,2.0,0.8,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,16,0.23534303534303536,0.9958268127282212,0.7937629937629938,0.8833873206848681,0.08421052631578947,0.9157894736842105,1.0,5.8,3.0,2.0,0.8,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,17,0.7501039501039501,0.9973695747479175,0.9459459459459459,0.9709773794280837,0.06315789473684211,0.9368421052631579,1.0,6.2,3.0,4.0,1.6,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,18,0.7742203742203743,0.9960159362549801,0.9355509355509356,0.9648370497427101,0.09473684210526316,0.9052631578947369,1.0,6.6,1.0,3.0,1.2,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,19,0.4677754677754678,0.9974025974025974,0.7983367983367984,0.8868360277136259,0.05263157894736842,0.9473684210526315,1.0,4.8,3.0,4.0,1.6,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,1024,20,0.8216216216216217,0.9973345179920036,0.9334719334719335,0.9643470790378007,0.06315789473684211,0.9368421052631579,1.0,4.8,2.0,4.0,1.6,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,1,0.9808731808731809,0.9820040899795501,0.9983367983367983,0.9901030927835052,0.4631578947368421,0.5368421052631579,1.0,0.4,0.0,17.0,6.8,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,2,0.9725571725571726,0.982355354944604,0.9954261954261955,0.9888475836431226,0.45263157894736844,0.5473684210526316,1.0,0.4,0.0,12.0,4.8,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,3,0.05696465696465697,0.9815384615384616,0.9284823284823285,0.9542735042735043,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,12.0,4.8,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,4,0.9642411642411642,0.9820187985288108,0.9991683991683992,0.9905193734542457,0.4631578947368421,0.5368421052631579,1.0,0.4,0.0,15.0,6.0,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,5,0.7821205821205821,0.9844262295081967,0.9987525987525988,0.9915376676986584,0.4,0.6,1.0,0.0,0.0,10.0,4.0,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,6,0.9962577962577963,0.9812091503267973,0.9987525987525988,0.9899031526890583,0.4842105263157895,0.5157894736842106,1.0,0.0,0.0,13.0,5.2,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,7,0.9945945945945946,0.9848484848484849,1.0,0.9923664122137404,0.3894736842105263,0.6105263157894737,1.0,0.0,0.0,9.0,3.6,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,8,0.8116424116424117,0.9786797867978679,0.9925155925155925,0.9855491329479769,0.5473684210526316,0.45263157894736844,1.0,0.2,0.0,10.0,4.0,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,9,0.10810810810810811,0.9799913005654632,0.9367983367983368,0.9579081632653061,0.4842105263157895,0.5157894736842106,1.0,0.0,0.0,14.0,5.6,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,10,0.5817047817047817,0.9838241393612609,0.9862785862785863,0.9850498338870431,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,13.0,5.2,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,11,0.7106029106029106,0.9805221715706589,0.9837837837837838,0.9821502698215027,0.49473684210526314,0.5052631578947369,1.0,0.2,0.0,10.0,4.0,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,12,0.5883575883575883,0.9831967213114754,0.9975051975051975,0.9902992776057792,0.43157894736842106,0.5684210526315789,1.0,0.0,0.0,16.0,6.4,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,13,0.7143451143451144,0.9846980976013234,0.99002079002079,0.9873522703711383,0.3894736842105263,0.6105263157894737,1.0,0.2,0.0,11.0,4.4,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,14,0.8927234927234927,0.981625153123724,0.9995841995841996,0.9905232797692625,0.47368421052631576,0.5263157894736842,1.0,0.2,0.0,12.0,4.8,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,15,0.14054054054054055,0.9815303430079155,0.9280665280665281,0.954050010686044,0.4421052631578947,0.5578947368421052,1.0,1.8,0.0,15.0,6.0,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,16,0.4777546777546778,0.9837837837837838,0.9837837837837838,0.9837837837837838,0.4105263157894737,0.5894736842105263,1.0,0.6,1.0,14.0,5.6,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,17,0.6465696465696466,0.9821354383049439,0.982952182952183,0.9825436408977556,0.45263157894736844,0.5473684210526316,1.0,0.2,0.0,15.0,6.0,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,18,0.7584199584199585,0.9826086956521739,0.9866943866943867,0.9846473029045644,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,13.0,5.2,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,19,0.6328482328482329,0.9793729372937293,0.9871101871101872,0.9832263408573203,0.5263157894736842,0.47368421052631576,1.0,0.2,0.0,13.0,5.2,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,1024,20,0.8224532224532225,0.9835051546391752,0.9916839916839917,0.9875776397515528,0.42105263157894735,0.5789473684210527,1.0,0.4,0.0,12.0,4.8,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,1,0.9808731808731809,0.9962546816479401,0.9954261954261955,0.9958402662229617,0.09473684210526316,0.9052631578947369,1.0,0.8,1.0,4.0,1.6,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,2,0.9717255717255717,0.9966273187183811,0.982952182952183,0.9897425162235712,0.08421052631578947,0.9157894736842105,1.0,3.4,3.0,5.0,2.0,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,3,0.18295218295218296,0.9957107843137255,0.6756756756756757,0.8050532573693336,0.07368421052631578,0.9263157894736842,1.0,1.0,0.0,3.0,1.2,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,4,0.9746361746361747,0.9954375777685608,0.997920997920998,0.9966777408637874,0.11578947368421053,0.8842105263157894,1.0,0.8,1.0,6.0,2.4,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,5,0.772972972972973,0.9973451327433628,0.9372141372141373,0.9663451232583066,0.06315789473684211,0.9368421052631579,1.0,1.2,2.0,4.0,1.6,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,6,0.9962577962577963,0.9958454507685917,0.9966735966735967,0.9962593516209476,0.10526315789473684,0.8947368421052632,1.0,1.6,2.0,7.0,2.8,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,7,0.995010395010395,0.9966791199667911,0.9983367983367983,0.997507270461155,0.08421052631578947,0.9157894736842105,1.0,0.8,1.0,3.0,1.2,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,8,0.8174636174636175,0.9940602460755197,0.9742203742203742,0.9840403191936161,0.14736842105263157,0.8526315789473684,1.0,2.8,1.0,7.0,2.8,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,9,0.14636174636174637,0.9926784624771202,0.6765072765072765,0.804648862512364,0.12631578947368421,0.8736842105263158,1.0,1.6,0.0,5.0,2.0,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,10,0.6723492723492723,0.9959910913140312,0.9297297297297298,0.9617204301075268,0.09473684210526316,0.9052631578947369,1.0,1.4,1.0,5.0,2.0,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,11,0.6885654885654886,0.997332147621165,0.9326403326403326,0.9639020197679415,0.06315789473684211,0.9368421052631579,1.0,2.0,1.0,5.0,2.0,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,12,0.7833679833679834,0.9953955629970699,0.9887733887733888,0.9920734251147267,0.11578947368421053,0.8842105263157894,1.0,1.2,0.0,7.0,2.8,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,13,0.6993762993762994,0.9965694682675815,0.9663201663201664,0.9812117373865316,0.08421052631578947,0.9157894736842105,1.0,1.4,1.0,5.0,2.0,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,14,0.9600831600831601,0.9975051975051975,0.9975051975051975,0.9975051975051975,0.06315789473684211,0.9368421052631579,1.0,0.8,1.0,4.0,1.6,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,15,0.15301455301455302,0.9948453608247423,0.641995841995842,0.7803891837250442,0.08421052631578947,0.9157894736842105,1.0,1.2,1.0,5.0,2.0,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,16,0.5455301455301456,0.9963833634719711,0.9164241164241165,0.9547325102880658,0.08421052631578947,0.9157894736842105,1.0,3.0,2.0,4.0,1.6,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,17,0.8332640332640333,0.9973764757324005,0.9484407484407484,0.9722932651321398,0.06315789473684211,0.9368421052631579,1.0,2.4,1.0,6.0,2.4,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,18,0.8332640332640333,0.9956255468066492,0.9463617463617464,0.9703687913024941,0.10526315789473684,0.8947368421052632,1.0,2.0,1.0,2.0,0.8,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,19,0.6378378378378379,0.996386630532972,0.9172557172557173,0.9551851050010824,0.08421052631578947,0.9157894736842105,1.0,0.2,0.0,4.0,1.6,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,1024,20,0.6648648648648648,0.9963201471941122,0.9006237006237007,0.946058091286307,0.08421052631578947,0.9157894736842105,1.0,4.0,1.0,3.0,1.2,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,1,0.9808731808731809,0.9820040899795501,0.9983367983367983,0.9901030927835052,0.4631578947368421,0.5368421052631579,1.0,0.4,0.0,17.0,6.8,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,2,0.9725571725571726,0.982355354944604,0.9954261954261955,0.9888475836431226,0.45263157894736844,0.5473684210526316,1.0,0.4,0.0,12.0,4.8,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,3,0.09854469854469855,0.9808131566925536,0.8927234927234927,0.934697431432303,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,12.0,4.8,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,4,0.9738045738045739,0.9820187985288108,0.9991683991683992,0.9905193734542457,0.4631578947368421,0.5368421052631579,1.0,0.4,0.0,15.0,6.0,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,5,0.8819126819126819,0.9843363561417972,0.992931392931393,0.9886151935417098,0.4,0.6,1.0,0.0,0.0,10.0,4.0,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,6,0.9962577962577963,0.9812091503267973,0.9987525987525988,0.9899031526890583,0.4842105263157895,0.5157894736842106,1.0,0.0,0.0,13.0,5.2,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,7,0.9945945945945946,0.9848484848484849,1.0,0.9923664122137404,0.3894736842105263,0.6105263157894737,1.0,0.0,0.0,9.0,3.6,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,8,0.8253638253638254,0.9786797867978679,0.9925155925155925,0.9855491329479769,0.5473684210526316,0.45263157894736844,1.0,0.2,0.0,10.0,4.0,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,9,0.18794178794178795,0.9792325056433409,0.9018711018711019,0.938961038961039,0.4842105263157895,0.5157894736842106,1.0,0.0,0.0,14.0,5.6,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,10,0.683991683991684,0.9837635303913406,0.9825363825363825,0.9831495735385896,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,13.0,5.2,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,11,0.7143451143451144,0.9805140961857379,0.9833679833679834,0.9819389661615113,0.49473684210526314,0.5052631578947369,1.0,0.2,0.0,10.0,4.0,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,12,0.7696465696465696,0.9831967213114754,0.9975051975051975,0.9902992776057792,0.43157894736842106,0.5684210526315789,1.0,0.0,0.0,16.0,6.4,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,13,0.7338877338877339,0.9847233691164327,0.9916839916839917,0.9881914232442511,0.3894736842105263,0.6105263157894737,1.0,0.2,0.0,11.0,4.4,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,14,0.6810810810810811,0.981625153123724,0.9995841995841996,0.9905232797692625,0.47368421052631576,0.5263157894736842,1.0,0.2,0.0,12.0,4.8,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,15,0.2656964656964657,0.9806183664051684,0.8835758835758836,0.9295713035870516,0.4421052631578947,0.5578947368421052,1.0,1.8,0.0,15.0,6.0,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,16,0.5887733887733888,0.9836820083682009,0.9775467775467775,0.9806047966631908,0.4105263157894737,0.5894736842105263,1.0,0.6,1.0,14.0,5.6,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,17,0.8365904365904366,0.9820907955018742,0.9804573804573805,0.9812734082397003,0.45263157894736844,0.5473684210526316,1.0,0.2,0.0,15.0,6.0,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,18,0.837006237006237,0.9826086956521739,0.9866943866943867,0.9846473029045644,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,13.0,5.2,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,19,0.6727650727650728,0.9792874896437448,0.982952182952183,0.9811164141938161,0.5263157894736842,0.47368421052631576,1.0,0.2,0.0,13.0,5.2,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,1024,20,0.6927234927234928,0.9832565927166178,0.9767151767151767,0.9799749687108886,0.42105263157894735,0.5789473684210527,1.0,0.4,0.0,12.0,4.8,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,1,0.9833679833679834,0.9848236259228876,0.9983367983367983,0.9915341730332439,0.3894736842105263,0.6105263157894737,1.0,0.6,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,2,0.9733887733887734,0.9848049281314168,0.9970893970893971,0.990909090909091,0.3894736842105263,0.6105263157894737,1.0,0.6,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,3,0.1367983367983368,0.9827906976744186,0.8785862785862786,0.9277716794731065,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,4,0.9767151767151767,0.9848360655737705,0.9991683991683992,0.9919504643962849,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,5,0.9372141372141373,0.9847861842105263,0.9958419958419958,0.9902832334091379,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,6,0.997920997920998,0.9848360655737705,0.9991683991683992,0.9919504643962849,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,7,0.9975051975051975,0.9848360655737705,0.9991683991683992,0.9919504643962849,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,8,0.8212058212058212,0.9847233691164327,0.9916839916839917,0.9881914232442511,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,9,0.24615384615384617,0.9827666511411272,0.8773388773388774,0.9270650263620387,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,10,0.7255717255717256,0.9845382365231926,0.9796257796257797,0.9820758649437266,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,11,0.7413721413721414,0.9845575959933222,0.9808731808731809,0.9827119350135388,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,12,0.7941787941787942,0.9847611202635914,0.9941787941787942,0.9894475481067659,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,13,0.7334719334719335,0.9846727423363711,0.9883575883575884,0.9865117244241544,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,14,0.9596673596673597,0.9848236259228876,0.9983367983367983,0.9915341730332439,0.3894736842105263,0.6105263157894737,1.0,0.6,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,15,0.3093555093555094,0.9827021972884525,0.8740124740124741,0.9251760563380281,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,16,0.6345114345114345,0.9844341607067733,0.972972972972973,0.9786700125470514,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,17,0.8636174636174636,0.9845769070446019,0.9821205821205822,0.9833472106577852,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,18,0.83991683991684,0.9845897542690546,0.982952182952183,0.9837702871410736,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,19,0.8137214137214137,0.984653670676068,0.9871101871101872,0.9858803986710963,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,1024,20,0.6989604989604989,0.984381595609962,0.9696465696465697,0.9769585253456221,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,1,0.9833679833679834,0.9848236259228876,0.9983367983367983,0.9915341730332439,0.3894736842105263,0.6105263157894737,1.0,0.6,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,2,0.9733887733887734,0.9848049281314168,0.9970893970893971,0.990909090909091,0.3894736842105263,0.6105263157894737,1.0,0.6,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,3,0.1367983367983368,0.9827906976744186,0.8785862785862786,0.9277716794731065,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,4,0.9767151767151767,0.9848360655737705,0.9991683991683992,0.9919504643962849,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,5,0.9372141372141373,0.9847861842105263,0.9958419958419958,0.9902832334091379,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,6,0.997920997920998,0.9848360655737705,0.9991683991683992,0.9919504643962849,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,7,0.9975051975051975,0.9848360655737705,0.9991683991683992,0.9919504643962849,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,8,0.8212058212058212,0.9847233691164327,0.9916839916839917,0.9881914232442511,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,9,0.24615384615384617,0.9827666511411272,0.8773388773388774,0.9270650263620387,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,10,0.7255717255717256,0.9845382365231926,0.9796257796257797,0.9820758649437266,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,11,0.7413721413721414,0.9845575959933222,0.9808731808731809,0.9827119350135388,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,12,0.7941787941787942,0.9847611202635914,0.9941787941787942,0.9894475481067659,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,1024,13,0.7334719334719335,0.9846727423363711,0.9883575883575884,0.9865117244241544,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0,5.0,0.0
